[20:09:29 gpu 11.5G ram 6.0G] (0) Epoch 1/1, Batch 1/9734 (mgh16_4), Loss: 4.6562
[23:22:48 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8526/9734 (mgh25_1), Loss: 0.9023
[23:22:54 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8527/9734 (mgh40_5), Loss: 0.9180
[23:22:55 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8528/9734 (mgh40_3), Loss: 0.8594
[23:22:55 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8529/9734 (mgh40_0), Loss: 1.8438
[23:22:55 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8530/9734 (mgh1_0), Loss: 2.3906
[23:22:55 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8531/9734 (btbank2_2), Loss: 4.0625
[23:22:56 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8532/9734 (mgh3_0), Loss: 1.2891
[23:22:56 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8533/9734 (mgh40_1), Loss: 0.6289
[23:23:07 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8534/9734 (mgh40_1), Loss: 0.7266
[23:23:08 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8535/9734 (mgh18_0), Loss: 0.5352
[23:23:08 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8536/9734 (mgh40_6), Loss: 0.6562
[23:23:08 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8537/9734 (mgh23_1), Loss: 0.6211
[23:23:08 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8538/9734 (mgh13_0), Loss: 0.5312
[23:23:09 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8539/9734 (mgh34_3), Loss: 1.0000
[23:23:36 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8540/9734 (btbank3_0), Loss: 4.5000
[23:23:36 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8541/9734 (mgh17_1), Loss: 1.0938
[23:23:37 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8542/9734 (mgh50_0), Loss: 2.4531
[23:23:37 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8543/9734 (mgh18_0), Loss: 0.4629
[23:23:37 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8544/9734 (mgh17_0), Loss: 1.7500
[23:23:37 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8545/9734 (mgh16_4), Loss: 3.0000
[23:23:38 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8546/9734 (mgh51_0), Loss: 0.5039
[23:23:38 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8547/9734 (mgh28_0), Loss: 3.5000
[23:23:38 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8548/9734 (mgh10_4), Loss: 1.7891
[23:23:38 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8549/9734 (mgh7_0), Loss: 1.1797
[23:23:38 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8550/9734 (mgh36_1), Loss: 14.8750
[23:23:39 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8551/9734 (mgh8_0), Loss: 1.8203
[23:23:39 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8552/9734 (mgh55_0), Loss: 1.1641
[23:23:39 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8553/9734 (mgh40_6), Loss: 1.1172
[23:23:39 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8554/9734 (mgh12_1), Loss: 0.4961
[23:23:40 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8555/9734 (mgh29_1), Loss: 2.7500
[23:23:40 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8556/9734 (btbank3_1), Loss: 4.4062
[23:23:40 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8557/9734 (mgh40_1), Loss: 0.6914
[23:23:40 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8558/9734 (mgh40_6), Loss: 0.9688
[23:23:40 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8559/9734 (mgh7_2), Loss: 0.8008
[23:23:41 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8560/9734 (mgh2_1), Loss: 0.6406
[23:23:41 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8561/9734 (mgh36_0), Loss: 10.0625
[23:23:41 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8562/9734 (mgh18_1), Loss: 1.5547
[23:23:41 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8563/9734 (mgh17_1), Loss: 0.9922
[23:23:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8564/9734 (mgh23_1), Loss: 0.4355
[23:23:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8565/9734 (mgh40_3), Loss: 0.6094
[23:23:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8566/9734 (mgh9_1), Loss: 0.6055
[23:23:57 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8567/9734 (mgh30_1), Loss: 0.4180
[23:23:58 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8568/9734 (mgh16_4), Loss: 2.9375
[23:23:58 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8569/9734 (mgh50_0), Loss: 3.5469
[23:23:58 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8570/9734 (mgh40_0), Loss: 1.9297
[23:23:58 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8571/9734 (mgh19_1), Loss: 0.8594
[23:23:58 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8572/9734 (mgh50_0), Loss: 2.7812
[23:23:59 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8573/9734 (mgh40_6), Loss: 0.8320
[23:23:59 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8574/9734 (mgh23_1), Loss: 0.4180
[23:23:59 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8575/9734 (mgh52_0), Loss: 0.5273
[23:24:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8576/9734 (mgh28_0), Loss: 2.9219
[23:24:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8577/9734 (mgh40_2), Loss: 2.8594
[23:24:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8578/9734 (btbank2_6), Loss: 3.9375
[23:24:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8579/9734 (mgh36_2), Loss: 0.9258
[23:24:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8580/9734 (mgh40_1), Loss: 0.6172
[23:24:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8581/9734 (mgh36_2), Loss: 0.9883
[23:24:01 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 8582/9734 (mgh30_0), Loss: 0.6406
[23:24:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8583/9734 (mgh6_1), Loss: 0.9141
[23:24:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8584/9734 (mgh62_2), Loss: 0.5664
[23:24:11 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8585/9734 (mgh40_6), Loss: 0.8906
[23:24:11 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8586/9734 (mgh40_0), Loss: 2.0312
[23:24:11 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8587/9734 (mgh36_2), Loss: 0.6719
[23:24:11 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8588/9734 (mgh34_2), Loss: 1.0000
[23:24:12 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8589/9734 (mgh40_1), Loss: 0.8672
[23:24:12 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8590/9734 (mgh2_1), Loss: 0.6445
[23:24:12 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8591/9734 (mgh40_3), Loss: 0.6484
[23:24:12 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8592/9734 (mgh36_1), Loss: 15.0000
[23:24:13 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8593/9734 (mgh29_1), Loss: 2.9219
[23:24:48 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8594/9734 (btbank2_6), Loss: 3.9062
[23:24:48 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8595/9734 (mgh40_2), Loss: 2.8906
[23:24:48 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8596/9734 (mgh40_2), Loss: 2.8281
[23:24:49 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8597/9734 (mgh26_0), Loss: 0.6211
[23:24:49 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8598/9734 (mgh40_2), Loss: 3.3906
[23:24:49 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8599/9734 (mgh34_4), Loss: 2.5000
[23:24:49 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8600/9734 (mgh10_4), Loss: 1.5078
[23:24:49 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8601/9734 (mgh25_1), Loss: 0.5078
[23:24:50 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8602/9734 (mgh11_0), Loss: 1.6797
[23:24:50 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8603/9734 (mgh34_1), Loss: 202.0000
[23:24:50 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8604/9734 (mgh61_0), Loss: 0.8281
[23:24:50 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8605/9734 (mgh8_0), Loss: 2.7031
[23:24:51 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8606/9734 (mgh34_1), Loss: 0.7461
[23:24:51 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8607/9734 (mgh46_0), Loss: 1.0938
[23:24:51 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8608/9734 (mgh43_1), Loss: 3.4062
[23:24:51 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8609/9734 (mgh10_0), Loss: 1.1094
[23:24:51 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8610/9734 (mgh60_1), Loss: 3.6250
[23:24:52 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8611/9734 (mgh59_0), Loss: 1.5625
[23:24:52 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8612/9734 (mgh1_2), Loss: 1.5938
[23:24:52 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8613/9734 (mgh13_0), Loss: 0.4473
[23:24:52 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8614/9734 (mgh18_0), Loss: 0.5156
[23:24:53 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8615/9734 (mgh50_0), Loss: 2.9219
[23:24:57 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8616/9734 (btbank8_0), Loss: 3.7500
[23:24:57 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8617/9734 (mgh4_0), Loss: 1.9531
[23:24:57 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8618/9734 (mgh30_1), Loss: 0.5000
[23:24:58 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8619/9734 (mgh36_0), Loss: 0.9883
[23:24:58 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8620/9734 (btbank10_1), Loss: 2.7031
[23:25:16 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8621/9734 (mgh23_1), Loss: 0.5703
[23:25:16 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8622/9734 (mgh29_1), Loss: 0.5352
[23:25:16 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8623/9734 (mgh36_2), Loss: 0.7344
[23:25:17 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8624/9734 (mgh50_0), Loss: 2.6094
[23:25:17 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8625/9734 (mgh28_0), Loss: 3.6094
[23:25:17 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8626/9734 (mgh1_2), Loss: 1.9297
[23:25:17 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8627/9734 (mgh50_0), Loss: 3.3438
[23:25:18 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8628/9734 (mgh18_0), Loss: 0.4199
[23:25:18 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8629/9734 (mgh16_5), Loss: 3.2969
[23:25:18 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8630/9734 (mgh40_2), Loss: 2.7031
[23:25:18 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8631/9734 (mgh9_1), Loss: 0.5000
[23:25:18 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 8632/9734 (mgh40_2), Loss: 3.0938
[23:25:19 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8633/9734 (mgh40_3), Loss: 0.7930
[23:25:19 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8634/9734 (mgh25_1), Loss: 0.7344
[23:25:19 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8635/9734 (mgh40_2), Loss: 2.9531
[23:25:19 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8636/9734 (mgh11_0), Loss: 2.3281
[23:25:20 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 8637/9734 (mgh12_1), Loss: 0.7461
[23:25:20 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8638/9734 (mgh40_0), Loss: 2.2188
[23:25:20 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8639/9734 (mgh6_1), Loss: 1.1250
[23:25:20 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8640/9734 (btbank10_0), Loss: 1.9297
[23:25:20 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8641/9734 (btbank1_0), Loss: 2.4062
[23:25:21 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8642/9734 (mgh20_0), Loss: 1.7188
[23:25:23 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8643/9734 (mgh40_2), Loss: 3.1406
[23:25:23 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8644/9734 (mgh40_0), Loss: 1.9141
[23:25:23 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8645/9734 (mgh12_1), Loss: 0.6680
[23:25:24 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8646/9734 (mgh17_1), Loss: 1.1016
[23:25:24 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8647/9734 (mgh34_6), Loss: 1.4922
[23:26:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8648/9734 (btbank1_0), Loss: 2.1406
[23:26:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8649/9734 (mgh15_0), Loss: 2.4062
[23:26:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8650/9734 (mgh40_0), Loss: 1.9297
[23:26:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8651/9734 (mgh1_2), Loss: 1.7266
[23:26:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8652/9734 (mgh40_2), Loss: 3.2812
[23:26:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8653/9734 (mgh6_1), Loss: 1.3984
[23:26:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8654/9734 (mgh36_2), Loss: 0.8633
[23:26:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8655/9734 (mgh36_1), Loss: 54.7500
[23:26:03 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8656/9734 (mgh57_0), Loss: 1.5625
[23:26:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8657/9734 (mgh10_4), Loss: 1.6719
[23:26:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8658/9734 (mgh33_0), Loss: 0.6641
[23:26:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8659/9734 (mgh5_0), Loss: 1.8828
[23:26:04 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8660/9734 (mgh34_3), Loss: 0.9414
[23:26:05 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 8661/9734 (mgh40_6), Loss: 1.6641
[23:26:05 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8662/9734 (mgh40_2), Loss: 3.0312
[23:26:05 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8663/9734 (mgh40_3), Loss: 1.0000
[23:26:05 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8664/9734 (mgh40_5), Loss: 0.8750
[23:26:05 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8665/9734 (mgh34_6), Loss: 1.6719
[23:26:06 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8666/9734 (mgh10_4), Loss: 1.6484
[23:26:06 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8667/9734 (mgh1_3), Loss: 1.4062
[23:26:06 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8668/9734 (mgh33_0), Loss: 0.7773
[23:26:06 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8669/9734 (mgh30_1), Loss: 0.5000
[23:26:07 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8670/9734 (mgh4_0), Loss: 1.7188
[23:26:07 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8671/9734 (mgh7_2), Loss: 5.6875
[23:26:07 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8672/9734 (mgh30_1), Loss: 0.4902
[23:26:07 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8673/9734 (mgh2_1), Loss: 1.0312
[23:26:08 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8674/9734 (mgh25_1), Loss: 0.8750
[23:26:28 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8675/9734 (mgh36_2), Loss: 0.6992
[23:26:28 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8676/9734 (mgh40_0), Loss: 2.2500
[23:26:28 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8677/9734 (mgh40_2), Loss: 3.2969
[23:26:28 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8678/9734 (mgh34_1), Loss: 0.7539
[23:26:28 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8679/9734 (mgh14_1), Loss: 2.8594
[23:26:29 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8680/9734 (mgh7_0), Loss: 1.2812
[23:26:29 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8681/9734 (btbank2_2), Loss: 4.0000
[23:26:29 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8682/9734 (mgh40_6), Loss: 1.8828
[23:26:29 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8683/9734 (mgh23_1), Loss: 0.4219
[23:26:30 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8684/9734 (mgh40_3), Loss: 1.1328
[23:26:30 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8685/9734 (mgh7_2), Loss: 0.6953
[23:26:30 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8686/9734 (mgh34_1), Loss: 12.1250
[23:26:30 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8687/9734 (mgh30_1), Loss: 0.3750
[23:26:30 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8688/9734 (btbank3_2), Loss: 4.2500
[23:26:31 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8689/9734 (mgh3_0), Loss: 1.1172
[23:26:31 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8690/9734 (mgh1_2), Loss: 1.8828
[23:26:31 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8691/9734 (mgh60_1), Loss: 3.7031
[23:26:31 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8692/9734 (mgh44_0), Loss: 2.6875
[23:26:32 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8693/9734 (mgh32_0), Loss: 0.7773
[23:26:32 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8694/9734 (mgh22_0), Loss: 3.1719
[23:26:32 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8695/9734 (mgh42_0), Loss: 1.7812
[23:26:32 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8696/9734 (mgh23_1), Loss: 0.5469
[23:26:32 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8697/9734 (mgh14_1), Loss: 2.8281
[23:26:33 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8698/9734 (btbank2_3), Loss: 3.9219
[23:26:33 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8699/9734 (mgh51_0), Loss: 0.4609
[23:26:33 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8700/9734 (mgh36_1), Loss: 4.9688
[23:26:33 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8701/9734 (mgh23_1), Loss: 0.4922
[23:26:47 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8702/9734 (mgh40_0), Loss: 1.8125
[23:26:47 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8703/9734 (mgh40_2), Loss: 2.7969
[23:26:47 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8704/9734 (mgh40_5), Loss: 0.4512
[23:26:47 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8705/9734 (mgh1_2), Loss: 1.3594
[23:26:48 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8706/9734 (mgh10_4), Loss: 1.3281
[23:26:58 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8707/9734 (btbank2_4), Loss: 3.8125
[23:26:58 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 8708/9734 (mgh40_3), Loss: 0.9336
[23:26:58 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8709/9734 (mgh30_1), Loss: 0.5078
[23:26:58 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8710/9734 (mgh40_2), Loss: 2.8594
[23:26:58 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8711/9734 (mgh20_0), Loss: 1.6406
[23:26:59 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8712/9734 (mgh34_6), Loss: 2.2031
[23:26:59 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8713/9734 (mgh40_1), Loss: 0.5117
[23:26:59 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8714/9734 (mgh40_6), Loss: 0.6445
[23:26:59 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8715/9734 (mgh9_0), Loss: 1.0781
[23:27:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8716/9734 (mgh10_4), Loss: 1.6875
[23:27:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8717/9734 (mgh62_2), Loss: 0.3457
[23:27:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8718/9734 (mgh12_1), Loss: 0.5664
[23:27:00 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8719/9734 (mgh2_1), Loss: 0.6016
[23:27:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8720/9734 (mgh18_0), Loss: 0.4043
[23:27:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8721/9734 (mgh40_6), Loss: 0.9766
[23:27:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8722/9734 (mgh32_0), Loss: 0.8086
[23:27:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8723/9734 (mgh1_2), Loss: 1.4297
[23:27:01 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8724/9734 (mgh1_1), Loss: 3.5312
[23:27:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8725/9734 (mgh32_0), Loss: 0.4766
[23:27:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8726/9734 (mgh46_0), Loss: 1.0078
[23:27:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8727/9734 (mgh40_0), Loss: 2.2031
[23:27:02 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8728/9734 (mgh40_2), Loss: 3.1094
[23:27:05 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8729/9734 (mgh25_1), Loss: 0.5781
[23:27:06 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8730/9734 (mgh8_0), Loss: 1.3125
[23:27:06 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8731/9734 (mgh16_0), Loss: 3.3281
[23:27:06 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8732/9734 (mgh40_3), Loss: 1.0547
[23:27:06 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8733/9734 (mgh44_0), Loss: 2.2344
[23:27:41 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8734/9734 (btbank2_5), Loss: 3.8750
[23:27:41 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8735/9734 (mgh42_0), Loss: 1.6094
[23:27:41 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8736/9734 (mgh57_0), Loss: 1.1250
[23:27:41 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8737/9734 (mgh40_2), Loss: 2.7812
[23:27:42 gpu 11.6G ram 16.0G] (0) Epoch 1/1, Batch 8738/9734 (mgh40_0), Loss: 1.8672
[23:27:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8739/9734 (mgh40_0), Loss: 1.7891
[23:27:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8740/9734 (mgh46_0), Loss: 0.8750
[23:27:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8741/9734 (mgh31_0), Loss: 1.5312
[23:27:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8742/9734 (mgh40_2), Loss: 2.8281
[23:27:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8743/9734 (mgh28_0), Loss: 3.3125
[23:27:42 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8744/9734 (mgh40_2), Loss: 2.9688
[23:27:43 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8745/9734 (mgh40_1), Loss: 0.5430
[23:27:43 gpu 11.6G ram 15.9G] (0) Epoch 1/1, Batch 8746/9734 (mgh29_1), Loss: 0.3652
